,학정번호,강의명/교수명,별점,final_성적,final_교수,final_로드,final_강의력,족보여부,강의자료질
12850,PUB3116-01-00,공공의사결정론/최근호,1.0,1.0,1.0,0.0,0.0,0.5,0.5
12851,PUB3116-01-00,공공의사결정론/최근호,4.0,0.3,1.0,0.0,0.0,0.5,0.5
12852,PUB3116-01-00,공공의사결정론/최근호,3.0,1.0,0.3,0.0,0.0,0.5,0.5
12853,PUB3116-01-00,공공의사결정론/최근호,4.0,1.0,1.0,0.0,0.7,0.5,0.5
12854,PUB3116-01-00,공공의사결정론/최근호,1.0,1.0,0.3,0.0,0.0,0.5,0.5
12855,PUB3116-01-00,공공의사결정론/최근호,2.0,1.0,1.0,0.0,0.7,0.5,0.5
12856,PUB3116-01-00,공공의사결정론/최근호,5.0,0.3,0.3,0.0,0.0,0.5,0.5
12857,PUB3116-01-00,공공의사결정론/최근호,1.0,1.0,0.3,0.0,0.0,0.5,0.5
12858,PUB3116-01-00,공공의사결정론/최근호,4.0,1.0,1.0,0.0,0.0,0.5,0.5
12859,PUB3132-01-00,예술행정/정철현,5.0,0.3,0.5,0.5,0.5,0.5,0.5
12860,PUB3132-01-00,예술행정/정철현,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12861,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12862,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12863,PUB3132-01-00,예술행정/정철현,5.0,0.3,0.5,0.5,0.5,0.5,0.5
12864,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12865,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12866,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12867,PUB3132-01-00,예술행정/정철현,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12868,PUB3132-01-00,예술행정/정철현,5.0,0.3,0.5,0.5,0.5,0.5,0.5
12869,PUB3132-01-00,예술행정/정철현,4.0,1.0,1.0,0.5,0.85,0.5,0.5
12870,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12871,PUB3132-01-00,예술행정/정철현,1.0,1.0,0.5,0.5,0.5,0.5,0.5
12872,PUB3132-01-00,예술행정/정철현,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12873,PUB3132-01-00,예술행정/정철현,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12874,PUB3132-01-00,예술행정/정철현,1.0,1.0,0.5,0.85,0.5,0.5,0.5
12875,PUB3132-01-00,예술행정/정철현,3.0,0.3,0.5,0.15,0.5,0.5,0.5
12876,PUB3132-01-00,예술행정/정철현,4.0,1.0,1.0,0.5,0.85,0.5,0.5
12877,PUB3132-01-00,예술행정/정철현,4.0,1.0,0.5,0.85,0.5,0.5,0.5
12878,PUB3132-01-00,예술행정/정철현,1.0,1.0,0.5,0.5,0.5,0.5,0.5
12879,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12880,PUB3132-01-00,예술행정/정철현,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12881,PUB3132-01-00,예술행정/정철현,5.0,1.0,1.0,0.5,0.85,0.5,0.5
12882,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12883,PUB3132-01-00,예술행정/정철현,1.0,1.0,0.5,0.5,0.5,0.5,0.5
12884,PUB3132-01-00,예술행정/정철현,4.0,1.0,1.0,0.5,0.85,0.5,0.5
12885,PUB3132-01-00,예술행정/정철현,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12886,PUB3132-01-00,예술행정/정철현,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12887,PUB3132-01-00,예술행정/정철현,4.0,1.0,1.0,0.5,0.85,0.5,0.5
12888,PUB3132-01-00,예술행정/정철현,4.0,1.0,1.0,0.5,0.85,0.5,0.5
12889,PUB3132-01-00,예술행정/정철현,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12890,BTE2705-01-00,생명공학수학/김영식,5.0,1.0,1.0,0.5,0.7,0.5,0.5
12891,BTE2705-01-00,생명공학수학/김영식,3.0,1.0,1.0,0.85,0.7,0.5,0.5
12892,BTE2705-01-00,생명공학수학/김영식,3.0,1.0,0.5,0.5,0.0,0.5,0.5
12893,BTE2705-01-00,생명공학수학/김영식,4.0,0.3,0.3,0.5,0.0,0.5,0.5
12894,BTE2705-01-00,생명공학수학/김영식,1.0,1.0,0.5,0.5,0.0,0.5,0.5
12895,BTE2705-01-00,생명공학수학/김영식,1.0,0.3,0.5,0.15,0.0,0.5,0.5
12896,BTE2705-01-00,생명공학수학/김영식,1.0,1.0,0.5,0.5,0.0,0.5,0.5
12897,BTE2705-01-00,생명공학수학/김영식,2.0,1.0,0.5,0.5,0.0,0.5,0.5
12898,BTE2705-01-00,생명공학수학/김영식,4.0,1.0,1.0,0.85,0.7,0.5,0.5
12899,BTE2705-01-00,생명공학수학/김영식,3.0,1.0,1.0,0.5,0.7,0.5,0.5
12900,BTE2705-01-00,생명공학수학/김영식,2.0,0.3,0.5,0.5,0.0,0.5,0.5
12901,BTE2705-01-00,생명공학수학/김영식,4.0,1.0,0.5,0.5,0.0,0.5,0.5
12902,BTE2705-01-00,생명공학수학/김영식,5.0,1.0,0.5,0.5,0.0,0.5,0.5
12903,BTE2705-01-00,생명공학수학/김영식,4.0,1.0,0.3,0.5,0.0,0.5,0.5
12904,BTE2705-01-00,생명공학수학/김영식,1.0,1.0,1.0,0.5,0.7,0.5,0.5
12905,BTE2705-01-00,생명공학수학/김영식,3.0,1.0,0.5,0.5,0.0,0.5,0.5
12906,BTE2705-01-00,생명공학수학/김영식,5.0,1.0,0.5,0.5,0.0,0.5,0.5
12907,BTE2705-01-00,생명공학수학/김영식,5.0,1.0,1.0,0.85,0.7,0.5,0.5
12908,BTE2705-01-00,생명공학수학/김영식,2.0,0.3,0.3,0.15,0.0,0.5,0.5
12909,BTE2705-01-00,생명공학수학/김영식,3.0,0.3,0.3,0.15,0.0,0.5,0.5
12910,BTE2705-01-00,생명공학수학/김영식,2.0,1.0,0.5,0.85,0.0,0.5,0.5
12911,BTE2705-01-00,생명공학수학/김영식,2.0,1.0,1.0,0.5,0.7,0.5,0.5
12912,BTE2705-01-00,생명공학수학/김영식,5.0,1.0,1.0,0.5,0.7,0.5,0.5
12913,BTE2705-01-00,생명공학수학/김영식,3.0,1.0,0.5,0.5,0.0,0.5,0.5
12914,BTE2101-01-00,물리화학/노영훈,4.0,0.3,0.5,0.15,0.5,0.5,0.5
12915,BTE2101-01-00,물리화학/노영훈,4.0,0.3,0.5,0.5,0.5,0.5,0.5
12916,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12917,BTE2101-01-00,물리화학/노영훈,5.0,0.3,0.5,0.15,0.5,0.5,0.5
12918,BTE2101-01-00,물리화학/노영훈,5.0,1.0,1.0,0.5,0.85,0.5,0.5
12919,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.85,0.5,0.5,0.5
12920,BTE2101-01-00,물리화학/노영훈,5.0,1.0,1.0,0.5,0.85,0.5,0.5
12921,BTE2101-01-00,물리화학/노영훈,5.0,0.3,0.5,0.5,0.5,0.5,0.5
12922,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12923,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12924,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12925,BTE2101-01-00,물리화학/노영훈,5.0,1.0,1.0,0.5,0.85,0.5,0.5
12926,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12927,BTE2101-01-00,물리화학/노영훈,3.0,0.3,0.5,0.5,0.5,0.5,0.5
12928,BTE2101-01-00,물리화학/노영훈,4.0,1.0,1.0,0.85,0.85,0.5,0.5
12929,BTE2101-01-00,물리화학/노영훈,5.0,0.3,0.5,0.15,0.5,0.5,0.5
12930,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.85,0.5,0.5,0.5
12931,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12932,BTE2101-01-00,물리화학/노영훈,5.0,0.3,0.5,0.5,0.5,0.5,0.5
12933,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12934,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12935,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12936,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.85,0.5,0.5,0.5
12937,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12938,BTE2101-01-00,물리화학/노영훈,5.0,0.3,0.5,0.5,0.5,0.5,0.5
12939,BTE2101-01-00,물리화학/노영훈,5.0,0.3,0.3,0.5,0.15,0.5,0.5
12940,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12941,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12942,BTE2101-01-00,물리화학/노영훈,3.0,1.0,0.5,0.5,0.5,0.5,0.5
12943,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12944,BTE2101-01-00,물리화학/노영훈,3.0,1.0,1.0,0.5,0.85,0.5,0.5
12945,BTE2101-01-00,물리화학/노영훈,3.0,1.0,1.0,0.5,0.85,0.5,0.5
12946,BTE2101-01-00,물리화학/노영훈,4.0,0.3,0.3,0.5,0.15,0.5,0.5
12947,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.85,0.5,0.5,0.5
12948,BTE2101-01-00,물리화학/노영훈,3.0,1.0,0.3,0.15,0.15,0.5,0.5
12949,BTE2101-01-00,물리화학/노영훈,3.0,0.3,0.3,0.15,0.15,0.5,0.5
12950,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12951,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12952,BTE2101-01-00,물리화학/노영훈,3.0,0.3,0.5,0.5,0.5,0.5,0.5
12953,BTE2101-01-00,물리화학/노영훈,3.0,0.3,0.5,0.5,0.5,0.5,0.5
12954,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.5,0.5,0.5,0.5
12955,BTE2101-01-00,물리화학/노영훈,5.0,1.0,1.0,0.85,0.85,0.5,0.5
12956,BTE2101-01-00,물리화학/노영훈,4.0,1.0,1.0,0.5,0.85,0.5,0.5
12957,BTE2101-01-00,물리화학/노영훈,4.0,0.3,0.3,0.15,0.15,0.5,0.5
12958,BTE2101-01-00,물리화학/노영훈,3.0,0.3,0.3,0.15,0.15,0.5,0.5
12959,BTE2101-01-00,물리화학/노영훈,4.0,1.0,0.5,0.85,0.5,0.5,0.5
12960,BTE2101-01-00,물리화학/노영훈,5.0,0.3,0.3,0.5,0.15,0.5,0.5
12961,BTE2101-01-00,물리화학/노영훈,5.0,1.0,1.0,0.85,0.85,0.5,0.5
12962,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.85,0.5,0.5,0.5
12963,BTE2101-01-00,물리화학/노영훈,5.0,1.0,0.5,0.5,0.5,0.5,0.5
12964,BTE2101-01-00,물리화학/노영훈,5.0,1.0,1.0,0.85,0.85,0.5,0.5
12965,BTE2704-01-00,생명공학개론/정형일,4.0,0.7,0.7,0.7,0.85,0.5,0.5
12966,BTE2704-01-00,생명공학개론/정형일,5.0,0.7,0.0,0.7,0.5,0.5,0.5
12967,BTE2704-01-00,생명공학개론/정형일,5.0,0.7,0.7,0.0,0.85,0.5,0.5
12968,BTE2704-01-00,생명공학개론/정형일,3.0,0.7,0.0,0.0,0.5,0.5,0.5
12969,BTE2704-01-00,생명공학개론/정형일,2.0,0.0,0.0,0.0,0.5,0.5,0.5
12970,BTE2704-01-00,생명공학개론/정형일,3.0,0.7,0.0,0.7,0.5,0.5,0.5
12971,BTE2704-01-00,생명공학개론/정형일,2.0,0.0,0.0,0.0,0.5,0.5,0.5
12972,BTE2704-01-00,생명공학개론/정형일,2.0,0.0,0.0,0.0,0.5,0.5,0.5
12973,BTE2704-01-00,생명공학개론/정형일,3.0,0.7,0.7,0.0,0.85,0.5,0.5
12974,BTE2704-01-00,생명공학개론/정형일,1.0,0.0,0.0,0.0,0.5,0.5,0.5
12975,BTE2704-01-00,생명공학개론/정형일,3.0,0.0,0.0,0.0,0.5,0.5,0.5
12976,BTE2704-01-00,생명공학개론/정형일,1.0,0.7,0.7,0.0,0.85,0.5,0.5
12977,BTE2704-01-00,생명공학개론/정형일,1.0,0.0,0.0,0.0,0.15,0.5,0.5
12978,BTE2704-01-00,생명공학개론/정형일,1.0,0.0,0.0,0.0,0.15,0.5,0.5
12979,BTE2704-01-00,생명공학개론/정형일,1.0,0.7,0.7,0.0,0.85,0.5,0.5
12980,BTE2704-01-00,생명공학개론/정형일,1.0,0.0,0.0,0.0,0.5,0.5,0.5
12981,BTE2704-01-00,생명공학개론/정형일,2.0,0.0,0.0,0.0,0.5,0.5,0.5
12982,BTE2704-01-00,생명공학개론/정형일,1.0,0.7,0.0,0.7,0.5,0.5,0.5
12983,BTE2704-01-00,생명공학개론/정형일,1.0,0.0,0.0,0.0,0.5,0.5,0.5
12984,BTE2704-01-00,생명공학개론/정형일,1.0,0.7,0.0,0.7,0.5,0.5,0.5
12985,BTE2704-01-00,생명공학개론/정형일,3.0,0.7,0.0,0.7,0.5,0.5,0.5
12986,BTE2704-01-00,생명공학개론/정형일,2.0,0.0,0.0,0.0,0.5,0.5,0.5
12987,BTE2704-01-00,생명공학개론/정형일,3.0,0.0,0.0,0.0,0.5,0.5,0.5
12988,BTE2202-01-00,일반미생물학/오종원,3.0,1.0,0.5,0.0,0.0,1.0,0.5
12989,BTE2202-01-00,일반미생물학/오종원,2.0,1.0,0.3,0.0,0.0,1.0,0.5
12990,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,1.0,0.0,0.7,1.0,0.5
12991,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,1.0,0.0,0.7,1.0,0.5
12992,BTE2202-01-00,일반미생물학/오종원,4.0,0.3,0.5,0.0,0.0,1.0,0.5
12993,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.3,0.0,0.0,1.0,0.5
12994,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.0,0.0,1.0,0.5
12995,BTE2202-01-00,일반미생물학/오종원,3.0,1.0,0.3,0.0,0.0,1.0,0.5
12996,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,1.0,0.7,0.7,1.0,0.5
12997,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,1.0,0.0,0.7,1.0,0.5
12998,BTE2202-01-00,일반미생물학/오종원,3.0,1.0,0.5,0.0,0.0,1.0,0.5
12999,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.0,0.0,1.0,0.5
13000,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.0,0.0,1.0,0.5
13001,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.0,0.0,1.0,0.5
13002,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.7,0.0,1.0,0.5
13003,BTE2202-01-00,일반미생물학/오종원,3.0,1.0,1.0,0.7,0.7,1.0,0.5
13004,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.0,0.0,1.0,0.5
13005,BTE2202-01-00,일반미생물학/오종원,3.0,1.0,0.5,0.0,0.0,1.0,0.5
13006,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,1.0,0.0,0.7,1.0,0.5
13007,BTE2202-01-00,일반미생물학/오종원,5.0,0.3,0.3,0.0,0.0,1.0,0.5
13008,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.0,0.0,1.0,0.5
13009,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,1.0,0.7,0.7,1.0,0.5
13010,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.0,0.0,1.0,0.5
13011,BTE2202-01-00,일반미생물학/오종원,3.0,0.3,0.5,0.0,0.0,1.0,0.5
13012,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.7,0.0,1.0,0.5
13013,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.0,0.0,1.0,0.5
13014,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.0,0.0,1.0,0.5
13015,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,1.0,0.0,0.7,1.0,0.5
13016,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.0,0.0,1.0,0.5
13017,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.0,0.0,1.0,0.5
13018,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.0,0.0,1.0,0.5
13019,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.0,0.0,1.0,0.5
13020,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,0.5,0.7,0.0,1.0,0.5
13021,BTE2202-01-00,일반미생물학/오종원,4.0,1.0,1.0,0.7,0.7,1.0,0.5
13022,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,1.0,0.7,0.7,1.0,0.5
13023,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,1.0,0.7,0.7,1.0,0.5
13024,BTE2202-01-00,일반미생물학/오종원,4.0,0.3,0.3,0.0,0.0,1.0,0.5
13025,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.7,0.0,1.0,0.5
13026,BTE2202-01-00,일반미생물학/오종원,5.0,1.0,0.5,0.7,0.0,1.0,0.5
13027,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13028,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13029,BTE3201-01-00,생물전달현상/신종식,3.0,0.7,0.5,0.5,0.0,0.5,0.5
13030,BTE3201-01-00,생물전달현상/신종식,2.0,0.7,0.5,0.5,0.0,0.5,0.5
13031,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13032,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.7,0.85,0.7,0.5,0.5
13033,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13034,BTE3201-01-00,생물전달현상/신종식,2.0,0.7,0.5,0.5,0.0,0.5,0.5
13035,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.0,0.5,0.0,0.5,0.5
13036,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.7,0.5,0.7,0.5,0.5
13037,BTE3201-01-00,생물전달현상/신종식,4.0,0.7,0.7,0.5,0.7,0.5,0.5
13038,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.0,0.5,0.0,0.5,0.5
13039,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13040,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13041,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13042,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13043,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13044,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.7,0.5,0.7,0.5,0.5
13045,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13046,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13047,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.7,0.5,0.7,0.5,0.5
13048,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13049,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13050,BTE3201-01-00,생물전달현상/신종식,2.0,0.0,0.5,0.5,0.0,0.5,0.5
13051,BTE3201-01-00,생물전달현상/신종식,3.0,0.7,0.7,0.5,0.7,0.5,0.5
13052,BTE3201-01-00,생물전달현상/신종식,4.0,0.7,0.7,0.85,0.7,0.5,0.5
13053,BTE3201-01-00,생물전달현상/신종식,4.0,0.0,0.7,0.5,0.7,0.5,0.5
13054,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.7,0.85,0.7,0.5,0.5
13055,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13056,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13057,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13058,BTE3201-01-00,생물전달현상/신종식,1.0,0.7,0.5,0.5,0.0,0.5,0.5
13059,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.0,0.5,0.0,0.5,0.5
13060,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.0,0.5,0.0,0.5,0.5
13061,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.15,0.0,0.5,0.5
13062,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13063,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13064,BTE3201-01-00,생물전달현상/신종식,2.0,0.0,0.5,0.5,0.0,0.5,0.5
13065,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.7,0.85,0.7,0.5,0.5
13066,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13067,BTE3201-01-00,생물전달현상/신종식,5.0,0.0,0.5,0.5,0.0,0.5,0.5
13068,BTE3201-01-00,생물전달현상/신종식,2.0,0.0,0.5,0.5,0.0,0.5,0.5
13069,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.15,0.0,0.5,0.5
13070,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13071,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.0,0.5,0.0,0.5,0.5
13072,BTE3201-01-00,생물전달현상/신종식,2.0,0.0,0.5,0.5,0.0,0.5,0.5
13073,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.5,0.5,0.0,0.5,0.5
13074,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.5,0.5,0.0,0.5,0.5
13075,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.0,0.5,0.0,0.5,0.5
13076,BTE3201-01-00,생물전달현상/신종식,1.0,0.7,0.5,0.5,0.0,0.5,0.5
13077,BTE3201-01-00,생물전달현상/신종식,2.0,0.7,0.5,0.5,0.0,0.5,0.5
13078,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.0,0.15,0.0,0.5,0.5
13079,BTE3201-01-00,생물전달현상/신종식,3.0,0.7,0.5,0.5,0.0,0.5,0.5
13080,BTE3201-01-00,생물전달현상/신종식,4.0,0.0,0.0,0.15,0.0,0.5,0.5
13081,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.0,0.15,0.0,0.5,0.5
13082,BTE3201-01-00,생물전달현상/신종식,2.0,0.0,0.0,0.5,0.0,0.5,0.5
13083,BTE3201-01-00,생물전달현상/신종식,5.0,0.7,0.7,0.5,0.7,0.5,0.5
13084,BTE3201-01-00,생물전달현상/신종식,4.0,0.7,0.7,0.5,0.7,0.5,0.5
13085,BTE3201-01-00,생물전달현상/신종식,3.0,0.0,0.5,0.5,0.0,0.5,0.5
13086,BTE3201-01-00,생물전달현상/신종식,5.0,0.7,0.7,0.85,0.7,0.5,0.5
13087,BTE3201-01-00,생물전달현상/신종식,1.0,0.0,0.0,0.5,0.0,0.5,0.5
13088,BTE3101-01-00,세포생명공학/이상규,5.0,0.3,0.5,0.0,0.5,0.5,0.5
13089,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,0.5,0.0,0.5,0.5,0.5
13090,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,1.0,0.0,0.85,0.5,0.5
13091,BTE3101-01-00,세포생명공학/이상규,4.0,1.0,0.5,0.0,0.5,0.5,0.5
13092,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,1.0,0.0,0.85,0.5,0.5
13093,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,1.0,0.0,0.85,0.5,0.5
13094,BTE3101-01-00,세포생명공학/이상규,4.0,1.0,1.0,0.7,0.85,0.5,0.5
13095,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,1.0,0.0,0.85,0.5,0.5
13096,BTE3101-01-00,세포생명공학/이상규,3.0,1.0,0.5,0.0,0.5,0.5,0.5
13097,BTE3101-01-00,세포생명공학/이상규,4.0,1.0,0.5,0.0,0.5,0.5,0.5
13098,BTE3101-01-00,세포생명공학/이상규,3.0,1.0,0.5,0.0,0.5,0.5,0.5
13099,BTE3101-01-00,세포생명공학/이상규,2.0,1.0,0.5,0.0,0.5,0.5,0.5
13100,BTE3101-01-00,세포생명공학/이상규,4.0,1.0,0.5,0.0,0.5,0.5,0.5
13101,BTE3101-01-00,세포생명공학/이상규,4.0,1.0,0.5,0.0,0.5,0.5,0.5
13102,BTE3101-01-00,세포생명공학/이상규,4.0,1.0,0.5,0.0,0.5,0.5,0.5
13103,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,0.5,0.0,0.5,0.5,0.5
13104,BTE3101-01-00,세포생명공학/이상규,4.0,1.0,0.5,0.0,0.5,0.5,0.5
13105,BTE3101-01-00,세포생명공학/이상규,3.0,1.0,0.5,0.7,0.5,0.5,0.5
13106,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,0.5,0.0,0.5,0.5,0.5
13107,BTE3101-01-00,세포생명공학/이상규,3.0,1.0,1.0,0.0,0.85,0.5,0.5
13108,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,1.0,0.0,0.85,0.5,0.5
13109,BTE3101-01-00,세포생명공학/이상규,5.0,0.3,0.3,0.0,0.15,0.5,0.5
13110,BTE3101-01-00,세포생명공학/이상규,5.0,1.0,0.5,0.0,0.5,0.5,0.5
13111,BTE3101-01-00,세포생명공학/이상규,2.0,1.0,1.0,0.0,0.85,0.5,0.5
13112,BTE3608-01-00,화학생물학/권호정,5.0,1.0,1.0,0.5,0.5,0.5,0.0
13113,BTE3608-01-00,화학생물학/권호정,5.0,1.0,1.0,0.5,0.5,0.5,0.0
13114,BTE3608-01-00,화학생물학/권호정,5.0,1.0,1.0,0.85,0.85,0.5,0.0
13115,BTE3608-01-00,화학생물학/권호정,5.0,1.0,1.0,0.5,0.5,0.5,0.0
13116,BTE3608-01-00,화학생물학/권호정,5.0,1.0,1.0,0.5,0.5,0.5,0.0
13117,BTE3608-01-00,화학생물학/권호정,5.0,1.0,1.0,0.5,0.5,0.5,0.0
13118,BTE3608-01-00,화학생물학/권호정,4.0,1.0,1.0,0.5,0.5,0.5,0.0
13119,BTE3608-01-00,화학생물학/권호정,5.0,1.0,1.0,0.85,0.5,0.5,0.0
